mileage,mark_x,model,fuel,gear,offerType,price,hp,year_x,country,year_y,mark_y,year
58000,Hyundai,i10,Gasoline,Manual,Used,4990,69.0,2012,,,,
239000,Skoda,Octavia,Diesel,Automatic,Used,7800,170.0,2012,,,,
127000,Toyota,Auris,Electric/Gasoline,Automatic,Used,7800,136.0,2012,,,,
239000,Skoda,Octavia,Diesel,Automatic,Used,7800,170.0,2012,,,,
161000,MINI,Cooper D Cabrio,Diesel,Manual,Used,7800,111.0,2012,,,,
88700,Opel,Meriva,Gasoline,Manual,Used,7900,140.0,2012,,,,
38000,Skoda,Roomster,Gasoline,Manual,Used,7990,86.0,2012,,,,
25916,Opel,Corsa,Gasoline,Automatic,Used,7990,101.0,2012,,,,
220000,Skoda,Superb,Gasoline,Automatic,Used,7990,200.0,2012,,,,
161996,Skoda,Octavia,Gasoline,Automatic,Used,7990,160.0,2012,,,,
77863,Toyota,Yaris,Gasoline,Automatic,Used,7990,99.0,2012,,,,
173000,Opel,Insignia,Diesel,Manual,Used,7999,194.0,2012,,,,
195536,Opel,Zafira Tourer,Diesel,Automatic,Used,8000,165.0,2012,,,,
58489,Nissan,Note,Gasoline,Manual,Used,7800,80.0,2013,,,,
127790,Toyota,Yaris,Electric/Gasoline,Automatic,Used,7889,101.0,2013,,,,
84000,smart,forTwo,Gasoline,Automatic,Used,7890,84.0,2013,,,,
302000,Toyota,Prius+,Electric/Gasoline,Manual,Used,7985,1.0,2013,,,,
139989,Citroen,C4 Aircross,Diesel,Manual,Used,7990,114.0,2013,,,,
89570,SEAT,Leon,Gasoline,Manual,Used,7990,105.0,2013,,,,
82230,SEAT,Ibiza,Gasoline,Manual,Used,7997,105.0,2013,,,,
244700,Skoda,Octavia,Diesel,Manual,Used,7999,170.0,2013,,,,
220000,Opel,Vivaro,Diesel,Automatic,Used,7999,114.0,2013,,,,
117725,Renault,Megane,Diesel,Manual,Used,5490,110.0,2013,,,,
80000,Peugeot,208,Gasoline,Manual,Used,5500,68.0,2013,,,,
80000,Peugeot,208,Gasoline,Manual,Used,5500,68.0,2013,,,,
97000,Hyundai,i30,Gasoline,Manual,Used,5550,99.0,2013,,,,
36374,Toyota,Aygo,Gasoline,Manual,Used,5599,68.0,2013,,,,
95551,Hyundai,i20,Gasoline,Manual,Used,5599,86.0,2013,,,,
90000,Opel,Astra,Gasoline,Manual,Used,5600,87.0,2013,,,,
51950,smart,forTwo,Gasoline,Automatic,Used,5750,71.0,2013,,,,
72000,Nissan,Micra,Gasoline,Manual,Used,5780,80.0,2013,,,,
65280,Dacia,Logan,Gasoline,Manual,Used,5790,75.0,2013,,,,
84745,Hyundai,i20,Gasoline,Manual,Used,5790,86.0,2013,,,,
49666,smart,forTwo,Gasoline,Automatic,Used,5790,71.0,2013,,,,
79999,Nissan,Micra,Gasoline,Manual,Used,5799,80.0,2013,,,,
71222,Opel,Corsa,Gasoline,Manual,Used,5800,87.0,2013,,,,
53902,Toyota,Aygo,Gasoline,Manual,Used,5800,68.0,2013,,,,
80000,Peugeot,208,Gasoline,Manual,Used,5800,68.0,2013,,,,
23000,Opel,Meriva,Gasoline,Automatic,Used,9000,120.0,2013,,,,
91000,Hyundai,iX35,Gasoline,Manual,Used,9000,166.0,2013,,,,
135241,Kia,Sportage,Diesel,Manual,Used,9000,116.0,2013,,,,
178000,Skoda,Superb,Gasoline,Automatic,Used,9200,160.0,2013,,,,
64800,Skoda,Rapid/Spaceback,Gasoline,Automatic,Used,9250,122.0,2013,,,,
93456,Opel,Zafira Tourer,Gasoline,Manual,Used,9290,116.0,2013,,,,
82500,SEAT,Leon,Gasoline,Manual,Used,9400,122.0,2013,,,,
41500,Opel,Meriva,Gasoline,Automatic,Used,9490,140.0,2013,,,,
49000,Kia,ProCeed / pro_cee'd,Gasoline,Manual,Used,9500,135.0,2013,,,,
102975,Kia,Optima,Diesel,Manual,Used,9690,136.0,2013,,,,
38876,Kia,Rio,Gasoline,Manual,Used,7999,109.0,2013,,,,
93200,MINI,One,Gasoline,Manual,Used,7999,98.0,2013,,,,
248000,Opel,Insignia,Diesel,Manual,Used,7999,194.0,2013,,,,
93500,Opel,Zafira,Gasoline,Manual,Used,8100,140.0,2013,,,,
28800,Hyundai,iX20,Gasoline,Manual,Used,8199,90.0,2013,,,,
44300,Peugeot,2008,Gasoline,Manual,Used,8290,82.0,2013,,,,
112558,Skoda,Yeti,Gasoline,Automatic,Used,8399,105.0,2013,,,,
116000,Hyundai,iX35,Gasoline,Manual,Used,8400,135.0,2013,,,,
249350,Skoda,Superb,Diesel,Manual,Used,8400,170.0,2013,,,,
69198,Mazda,2,Gasoline,Automatic,Used,8450,102.0,2013,,,,
27779,Opel,Adam,Gasoline,Manual,Used,8450,101.0,2013,,,,
93300,MINI,One,Gasoline,Manual,Used,8490,98.0,2013,,,,
35000,Peugeot,208,Gasoline,Manual,Used,8500,82.0,2013,,,,
61256,Renault,Clio,Gasoline,Manual,Used,5800,73.0,2013,,,,
110000,Peugeot,208,Diesel,Manual,Used,5800,68.0,2013,,,,
77057,Renault,Clio,Gasoline,Manual,Used,5950,73.0,2013,,,,
58820,Opel,Corsa,Gasoline,Manual,Used,5990,87.0,2013,,,,
86000,Renault,Clio,Gasoline,Manual,Used,5990,75.0,2013,,,,
112575,Fiat,500C,Gasoline,Manual,Used,5990,69.0,2013,,,,
30214,Opel,Corsa,Gasoline,Manual,Used,5990,69.0,2013,,,,
70980,Opel,Corsa,Gasoline,Manual,Used,5990,87.0,2013,,,,
95000,Suzuki,Swift,Gasoline,Manual,Used,5990,94.0,2013,,,,
149155,SEAT,Ibiza,Diesel,Manual,Used,5990,105.0,2013,,,,
112000,Opel,Adam,Gasoline,Manual,Used,5990,69.0,2013,,,,
65848,Opel,Corsa,Gasoline,Manual,Used,5990,69.0,2013,,,,
174900,Skoda,Roomster,Gasoline,Manual,Used,5990,105.0,2013,,,,
100000,Fiat,500L,Gasoline,Manual,Used,5999,69.0,2013,,,,
197215,Mazda,CX-5,Diesel,Automatic,Used,9790,175.0,2013,,,,
45000,MINI,Cooper,Gasoline,Manual,Used,9799,122.0,2013,,,,
50000,Skoda,Fabia,Gasoline,Automatic,Used,9800,105.0,2013,,,,
108500,Toyota,Auris,Electric/Gasoline,Automatic,Used,9800,99.0,2013,,,,
95700,Skoda,Octavia,Gasoline,Automatic,Used,9800,179.0,2013,,,,
78000,Skoda,Octavia,Gasoline,Manual,Used,9850,140.0,2013,,,,
95500,SEAT,Leon,Gasoline,Manual,Used,9850,122.0,2013,,,,
70000,Skoda,Roomster,Gasoline,Automatic,Used,9890,105.0,2013,,,,
157139,Opel,Zafira,Diesel,Manual,Used,9900,165.0,2013,,,,
60000,Opel,Meriva,Gasoline,Automatic,Used,9990,120.0,2013,,,,
209000,Fiat,Freemont,Diesel,Automatic,Used,9999,170.0,2013,,,,
74929,Hyundai,i30,Gasoline,Manual,Used,10000,135.0,2013,,,,
197000,Opel,Insignia,Diesel,Automatic,Used,8500,131.0,2013,,,,
91500,Toyota,Verso,Diesel,Manual,Used,8590,126.0,2013,,,,
83510,Skoda,Octavia,Gasoline,Manual,Used,8690,105.0,2013,,,,
50000,Fiat,500C,Gasoline,Manual,Used,8690,86.0,2013,,,,
110000,Skoda,Rapid/Spaceback,Gasoline,Automatic,Used,8700,122.0,2013,,,,
113000,Opel,Mokka,Diesel,Automatic,Used,8800,131.0,2013,,,,
109000,Suzuki,SX4 S-Cross,Diesel,Manual,Used,8800,120.0,2013,,,,
16300,Kia,Ceed / cee'd,Gasoline,Manual,Used,8900,99.0,2013,,,,
61000,Citroen,DS3,Gasoline,Manual,Used,8900,156.0,2013,,,,
94000,SEAT,Leon,Diesel,Automatic,Used,8950,105.0,2013,,,,
123700,Peugeot,208,Gasoline,Manual,Used,5999,68.0,2013,,,,
31713,Peugeot,208,Gasoline,Manual,Used,5999,82.0,2013,,,,
73000,Peugeot,208,Diesel,Manual,Used,5999,92.0,2013,,,,
54000,Skoda,Citigo,Gasoline,Manual,Used,5999,75.0,2013,,,,
173907,Opel,Meriva,Gasoline,Manual,Used,5999,140.0,2013,,,,
17103,Kia,Picanto,Gasoline,Manual,Used,6000,69.0,2013,,,,
98844,Dacia,Sandero,Gasoline,Manual,Used,6080,90.0,2013,,,,
95497,SEAT,Ibiza,Gasoline,Manual,Used,6090,105.0,2013,,,,
60200,Hyundai,i30,Gasoline,Manual,Used,6100,99.0,2013,,,,
114768,Dacia,Duster,Gasoline,Manual,Used,6200,105.0,2013,,,,
69133,SEAT,Ibiza,Diesel,Manual,Used,6200,105.0,2013,,,,
129000,Citroen,DS3,Diesel,Automatic,Used,6290,92.0,2013,,,,
67400,SEAT,Ibiza,Gasoline,Manual,Used,6290,86.0,2013,,,,
101000,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,6300,105.0,2013,,,,
60100,smart,forTwo,Gasoline,Manual,Used,6350,71.0,2013,,,,
47000,Mazda,3,Gasoline,Automatic,Used,10400,150.0,2013,,,,
88000,MINI,One,Gasoline,Automatic,Used,10499,98.0,2013,,,,
81500,Opel,Mokka,Gasoline,Manual,Used,10700,140.0,2013,,,,
95000,Toyota,Avensis,Diesel,Manual,Used,10820,150.0,2013,,,,
17164,Peugeot,308,Gasoline,Manual,Used,10890,156.0,2013,,,,
23000,Toyota,Yaris,Gasoline,Automatic,Used,10900,99.0,2013,,,,
33367,Toyota,Yaris,Electric/Gasoline,Automatic,Used,10990,101.0,2013,,,,
33367,Toyota,Yaris,Electric/Gasoline,Automatic,Used,10990,101.0,2013,,,,
38000,Citroen,C4 Picasso,Gasoline,Manual,Used,10990,120.0,2013,,,,
78916,Opel,Mokka,Gasoline,Manual,Used,10990,140.0,2013,,,,
111997,Citroen,Jumpy,Diesel,Manual,Used,8990,128.0,2013,,,,
126800,Opel,Mokka,Gasoline,Manual,Used,8999,140.0,2013,,,,
100000,Skoda,Yeti,Diesel,Manual,Used,8999,110.0,2013,,,,
134466,Fiat,Freemont,Diesel,Manual,Used,8999,170.0,2013,,,,
98900,Opel,Insignia,Gasoline,Manual,Used,8999,250.0,2013,,,,
80263,Toyota,Yaris,Electric/Gasoline,Automatic,Used,9000,75.0,2013,,,,
88000,Mazda,5,Gasoline,Manual,Used,9290,116.0,2013,,,,
49400,Mitsubishi,Space Star,Gasoline,Manual,Used,6400,80.0,2013,,,,
77000,Opel,Adam,Gasoline,Manual,Used,6400,87.0,2013,,,,
90000,Skoda,Superb,Diesel,Manual,Used,6400,105.0,2013,,,,
100000,Skoda,Fabia,Gasoline,Manual,Used,6450,105.0,2013,,,,
87396,Dacia,Lodgy,Gasoline,Manual,Used,6490,116.0,2013,,,,
135500,Renault,Megane,Diesel,Manual,Used,6490,110.0,2013,,,,
80950,Fiat,500,Gasoline,Manual,Used,6490,69.0,2013,,,,
100000,SEAT,Ibiza,Gasoline,Manual,Used,6499,86.0,2013,,,,
140000,Citroen,C3 Picasso,Gasoline,Manual,Used,6500,95.0,2013,,,,
93521,Kia,Picanto,Gasoline,Manual,Used,6500,86.0,2013,,,,
181800,Skoda,Rapid/Spaceback,Diesel,Manual,Used,6500,105.0,2013,,,,
73000,Suzuki,SX4,Gasoline,Manual,Used,6500,120.0,2013,,,,
74493,Renault,Clio,Gasoline,Manual,Used,6500,73.0,2013,,,,
166938,Opel,Insignia,Diesel,Manual,Used,6500,131.0,2013,,,,
63864,Fiat,500,Gasoline,Manual,Used,6500,86.0,2013,,,,
63000,Nissan,Qashqai+2,Gasoline,Manual,Used,10999,141.0,2013,,,,
73700,Kia,Sportage,Gasoline,Manual,Used,11345,135.0,2013,,,,
60200,Opel,Mokka,Gasoline,Manual,Used,11490,140.0,2013,,,,
95150,Toyota,Auris,Electric/Gasoline,Automatic,Used,11500,136.0,2013,,,,
100250,Mazda,5,Gasoline,Manual,Used,9450,150.0,2013,,,,
40000,MINI,One,Gasoline,Manual,Used,9450,75.0,2013,,,,
106000,Toyota,Auris,Electric/Gasoline,Automatic,Used,9480,99.0,2013,,,,
62300,Toyota,Yaris,Electric/Gasoline,Automatic,Used,9489,101.0,2013,,,,
180316,Mazda,CX-5,Diesel,Manual,Used,9490,150.0,2013,,,,
109181,Skoda,Octavia,Diesel,Manual,Used,9490,105.0,2013,,,,
46100,SEAT,Altea,Diesel,Manual,Used,9500,140.0,2013,,,,
76000,MINI,Cooper D,Diesel,Manual,Used,9550,111.0,2013,,,,
144000,Skoda,Octavia,Diesel,Automatic,Used,9599,150.0,2013,,,,
138687,Hyundai,iX35,Diesel,Automatic,Used,9600,184.0,2013,,,,
89500,Opel,Zafira,Gasoline,Manual,Used,9600,140.0,2013,,,,
129000,Opel,Mokka,Gasoline,Automatic,Used,9650,140.0,2013,,,,
66050,Opel,Astra,Gasoline,Manual,Used,9690,140.0,2013,,,,
48357,Fiat,500C,Gasoline,Manual,Used,6500,69.0,2013,,,,
190000,Renault,Clio,Gasoline,Manual,Used,6500,90.0,2013,,,,
39900,smart,forTwo,Gasoline,Automatic,Used,6589,84.0,2013,,,,
95000,Renault,Clio,Gasoline,Manual,Used,6590,73.0,2013,,,,
90396,Renault,Megane,Gasoline,Manual,Used,6600,116.0,2013,,,,
107373,Citroen,C4,Gasoline,Manual,Used,6688,120.0,2013,,,,
128000,SEAT,Ibiza,Gasoline,Manual,Used,6700,105.0,2013,,,,
44050,Kia,Picanto,Gasoline,Manual,Used,6750,86.0,2013,,,,
51478,Dacia,Sandero,Diesel,Manual,Used,6790,90.0,2013,,,,
120000,Skoda,Octavia,Gasoline,Manual,Used,6800,105.0,2013,,,,
70000,Toyota,Aygo,Gasoline,Automatic,Used,6870,68.0,2013,,,,
67820,Opel,Adam,Gasoline,Manual,Used,6888,69.0,2013,,,,
68243,Opel,Corsa,Gasoline,Manual,Used,6890,87.0,2013,,,,
60000,Kia,Rio,Gasoline,Manual,Used,6890,86.0,2013,,,,
61000,smart,forTwo,Gasoline,Manual,Used,6899,84.0,2013,,,,
248000,MINI,John Cooper Works,Gasoline,Manual,Used,11950,211.0,2013,,,,
148000,Skoda,Superb,Gasoline,Automatic,Used,12699,200.0,2013,,,,
40744,MINI,Cooper,Gasoline,Manual,Used,9750,122.0,2013,,,,
36000,Opel,Meriva,Gasoline,Automatic,Used,9780,120.0,2013,,,,
142208,Kia,Sportage,Diesel,Manual,Used,9850,116.0,2013,,,,
34590,Nissan,Leaf,Electric,Automatic,Used,9890,109.0,2013,,,,
164000,Opel,Insignia,Diesel,Manual,Used,9899,140.0,2013,,,,
95409,Mazda,3,Gasoline,Manual,Used,9900,120.0,2013,,,,
79000,Citroen,DS3,Gasoline,Manual,Used,9900,120.0,2013,,,,
119722,Opel,Insignia,Diesel,Manual,Used,9950,163.0,2013,,,,
93000,Opel,Astra,Diesel,Manual,Used,9950,194.0,2013,,,,
50727,Opel,Adam,Gasoline,Manual,Used,6900,69.0,2013,,,,
180000,Toyota,Verso,Diesel,Automatic,Used,6900,150.0,2013,,,,
113453,Peugeot,208,Diesel,Manual,Used,6900,92.0,2013,,,,
43400,smart,forTwo,Gasoline,Semi-automatic,Used,6900,71.0,2013,,,,
143142,SEAT,Leon,Gasoline,Manual,Used,6900,105.0,2013,,,,
227336,Opel,Movano,Diesel,Manual,Used,6900,125.0,2013,,,,
120000,Citroen,C4,Gasoline,Automatic,Used,6950,156.0,2013,,,,
44210,Mitsubishi,Space Star,Gasoline,Automatic,Used,6950,80.0,2013,,,,
60150,Lada,Niva,Gasoline,Manual,Used,6990,83.0,2013,,,,
34800,smart,forTwo,Gasoline,Semi-automatic,Used,6990,71.0,2013,,,,
87748,Dacia,Lodgy,Diesel,Manual,Used,6990,107.0,2013,,,,
69077,Opel,Corsa,Gasoline,Manual,Used,6990,101.0,2013,,,,
103000,Opel,Meriva,Diesel,Automatic,Used,6990,110.0,2013,,,,
65570,Opel,Adam,Gasoline,Manual,Used,6990,69.0,2013,,,,
108000,Kia,Sportage,Diesel,Manual,Used,12899,184.0,2013,,,,
81000,Nissan,Juke,Gasoline,Manual,Used,12900,200.0,2013,,,,
96000,Opel,Mokka,Diesel,Manual,Used,9990,131.0,2013,,,,
43000,Hyundai,i30,Gasoline,Automatic,Used,10100,135.0,2013,,,,
169,Skoda,Octavia,Diesel,Automatic,Used,10400,150.0,2013,,,,
89226,Kia,Sportage,Gasoline,Manual,Used,10480,135.0,2013,,,,
68860,Citroen,C4,Gasoline,Manual,Used,6990,95.0,2013,,,,
80000,Skoda,Roomster,Gasoline,Manual,Used,6995,86.0,2013,,,,
107000,Skoda,Yeti,Diesel,Manual,Used,6998,110.0,2013,,,,
85228,Nissan,Micra,Gasoline,Manual,Used,6999,80.0,2013,,,,
52400,SEAT,Ibiza,Gasoline,Manual,Used,6999,105.0,2013,,,,
90118,Nissan,Juke,Gasoline,Manual,Used,7000,117.0,2013,,,,
39000,Fiat,500,Gasoline,Manual,Used,7000,86.0,2013,,,,
69000,Fiat,500C,Gasoline,Manual,Used,7200,69.0,2013,,,,
107000,Hyundai,i30,Gasoline,Manual,Used,7250,99.0,2013,,,,
54163,Citroen,DS3,Gasoline,Manual,Used,7280,95.0,2013,,,,
30050,Renault,Clio,Gasoline,Manual,Used,7295,75.0,2013,,,,
68899,SEAT,Ibiza,Gasoline,Manual,Used,7300,105.0,2013,,,,
73300,Hyundai,iX20,Gasoline,Manual,Used,7400,90.0,2013,,,,
73560,smart,forTwo,Electric,Manual,Used,7400,48.0,2013,,,,
96500,Renault,Megane,Gasoline,Manual,Used,7450,131.0,2013,,,,
60000,Skoda,Yeti,Gasoline,Automatic,Used,13890,122.0,2013,,,,
99999,Mazda,6,Gasoline,Automatic,Used,13909,192.0,2013,,,,
99999,Mazda,6,Gasoline,Automatic,Used,13909,192.0,2013,,,,
57000,Skoda,Yeti,Gasoline,Automatic,Used,13980,122.0,2013,,,,
135473,Skoda,Octavia,Diesel,Manual,Used,10500,150.0,2013,,,,
53000,MINI,Cooper Coupe,Gasoline,Manual,Used,10500,122.0,2013,,,,
67800,Nissan,Leaf,Electric,Manual,Used,10500,109.0,2013,,,,
67800,Nissan,Leaf,Electric,Manual,Used,10500,109.0,2013,,,,
82500,Hyundai,iX35,Gasoline,Manual,Used,10690,135.0,2013,,,,
50000,Hyundai,i40,Gasoline,Manual,Used,10690,135.0,2013,,,,
58000,Kia,Venga,Gasoline,Manual,Used,7450,125.0,2013,,,,
85702,Suzuki,SX4,Gasoline,Manual,Used,7483,120.0,2013,,,,
80000,Skoda,Fabia,Gasoline,Manual,Used,7490,86.0,2013,,,,
87000,Lancia,Delta,Gasoline,Manual,Used,7490,140.0,2013,,,,
60800,Skoda,Roomster,Gasoline,Manual,Used,7500,86.0,2013,,,,
47500,Hyundai,iX20,Gasoline,Manual,Used,7500,90.0,2013,,,,
96549,Mazda,3,Gasoline,Manual,Used,7500,105.0,2013,,,,
48093,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,7590,105.0,2013,,,,
74200,Opel,Meriva,Gasoline,Manual,Used,7650,120.0,2013,,,,
30430,Kia,Picanto,Gasoline,Automatic,Used,7660,86.0,2013,,,,
95000,Renault,Megane,Diesel,Manual,Used,7700,110.0,2013,,,,
128500,Mazda,CX-5,Diesel,Automatic,Used,10789,175.0,2013,,,,
58000,SEAT,Altea,Gasoline,Manual,Used,10800,105.0,2013,,,,
121000,Opel,Insignia,Diesel,Manual,Used,10850,140.0,2013,,,,
93450,Toyota,Auris,Electric/Gasoline,Automatic,Used,10890,136.0,2013,,,,
81990,Nissan,Qashqai,Diesel,Manual,Used,10890,131.0,2013,,,,
136690,Kia,Sportage,Diesel,Manual,Used,10890,116.0,2013,,,,
115723,Skoda,Superb,Diesel,Manual,Used,10900,140.0,2013,,,,
120000,Mazda,6,Diesel,Manual,Used,10950,175.0,2013,,,,
114160,Opel,Mokka,Gasoline,Manual,Used,10990,140.0,2013,,,,
67500,Hyundai,i30,Gasoline,Manual,Used,7800,99.0,2013,,,,
20300,Fiat,500,Gasoline,Automatic,Used,7800,69.0,2013,,,,
120000,Opel,Insignia,Diesel,Manual,Used,7800,160.0,2013,,,,
98000,Opel,Meriva,Gasoline,Manual,Used,7800,120.0,2013,,,,
40000,Opel,Corsa,Gasoline,Manual,Used,7800,87.0,2013,,,,
103250,Toyota,Avensis,Diesel,Manual,Used,7900,124.0,2013,,,,
88000,MINI,Cooper,Gasoline,Manual,Used,7900,122.0,2013,,,,
107043,Hyundai,iX20,Gasoline,Manual,Used,7900,90.0,2013,,,,
107588,Mitsubishi,ASX,Diesel,Manual,Used,7950,150.0,2013,,,,
57350,SEAT,Leon,Gasoline,Automatic,Used,16485,179.0,2013,,,,
68500,Mazda,CX-5,Gasoline,Automatic,Used,16490,160.0,2013,,,,
177150,Nissan,Murano,Diesel,Automatic,Used,10999,190.0,2013,,,,
25300,Citroen,DS4,Gasoline,Automatic,Used,11000,163.0,2013,,,,
117000,SEAT,Leon,Gasoline,Manual,Used,11000,140.0,2013,,,,
76210,Nissan,Qashqai+2,Diesel,Manual,Used,11300,131.0,2013,,,,
76000,Opel,Zafira,Diesel,Manual,Used,11399,165.0,2013,,,,
56900,Opel,Mokka X,Gasoline,Manual,Used,11450,140.0,2013,,,,
39931,Skoda,Yeti,Gasoline,Manual,Used,11450,105.0,2013,,,,
75998,Opel,Zafira,Gasoline,Manual,Used,7950,140.0,2013,,,,
90781,Opel,Meriva,Gasoline,Automatic,Used,7980,120.0,2013,,,,
31805,Kia,Rio,Gasoline,Manual,Used,7980,86.0,2013,,,,
70600,Opel,Agila,Gasoline,Automatic,Used,7985,94.0,2013,,,,
71800,Opel,Astra,Gasoline,Manual,Used,7989,101.0,2013,,,,
90000,Peugeot,Partner,Gasoline,Manual,Used,7990,120.0,2013,,,,
47000,Hyundai,i30,Gasoline,Manual,Used,7990,99.0,2013,,,,
110521,Kia,Rio,Gasoline,Manual,Used,7990,86.0,2013,,,,
72700,Renault,Grand Scenic,Diesel,Automatic,Used,7990,110.0,2013,,,,
150000,Renault,Captur,Diesel,Manual,Used,7990,90.0,2013,,,,
97000,Skoda,Roomster,Gasoline,Automatic,Used,7998,105.0,2013,,,,
56000,Isuzu,D-Max,Diesel,Manual,Used,16900,163.0,2013,,,,
29000,Toyota,Verso,Gasoline,Automatic,Used,16900,147.0,2013,,,,
125450,Land,Rover Freelander,Diesel,Manual,Used,17900,150.0,2013,,,,
66000,Renault,ZOE,Electric,Automatic,Used,3300,88.0,2013,,,,
69610,Renault,ZOE,Electric,Automatic,Used,5490,58.0,2013,,,,
91700,Renault,ZOE,Electric,Automatic,Used,5750,88.0,2013,,,,
127300,Skoda,Yeti,Diesel,Manual,Used,8646,110.0,2013,,,,
74000,Skoda,Yeti,Diesel,Manual,Used,10977,110.0,2013,,,,
53589,Alpina,B3,Gasoline,Automatic,Used,84950,408.0,2013,,,,
38426,Hyundai,i10,Gasoline,Manual,Used,4950,69.0,2013,,,,
100000,MINI,Cooper Roadster,Gasoline,Manual,Used,8999,122.0,2013,,,,
194200,Citroen,C4 Picasso,Diesel,Manual,Used,4900,150.0,2013,,,,
35000,Dacia,Sandero,Gasoline,Manual,Used,6700,84.0,2013,,,,
111624,Renault,Twingo,Gasoline,Manual,Used,4990,75.0,2013,,,,
102609,Opel,Corsa,Gasoline,Manual,Used,5555,87.0,2013,,,,
50000,Nissan,Pixo,Gasoline,Automatic,Used,5990,68.0,2013,,,,
192200,Hyundai,i40,Diesel,Manual,Used,6990,116.0,2013,,,,
105000,Peugeot,2008,Gasoline,Manual,Used,7499,82.0,2013,,,,
96237,Opel,Adam,Gasoline,Manual,Used,8900,69.0,2013,,,,
52753,Opel,Corsa,Gasoline,Manual,Used,9900,101.0,2013,,,,
134000,Mazda,CX-5,Diesel,Manual,Used,10450,150.0,2013,,,,
150000,Mitsubishi,Outlander,Diesel,Manual,Used,10490,150.0,2013,,,,
87100,Skoda,Octavia,Gasoline,Manual,Used,10725,105.0,2013,,,,
71451,Fiat,500C,Gasoline,Manual,Used,6890,69.0,2013,,,,
136000,Skoda,Octavia,Diesel,Manual,Used,7950,140.0,2013,,,,
78123,Skoda,Octavia,Gasoline,Automatic,Used,17990,220.0,2013,,,,
70500,Mazda,CX-5,Gasoline,Manual,Used,15390,160.0,2013,,,,
205500,Opel,Astra,Diesel,Manual,Used,4700,110.0,2013,,,,
129298,Opel,Zafira,Diesel,Manual,Used,10500,194.0,2013,,,,
59150,Skoda,Yeti,Gasoline,Manual,Used,11450,122.0,2013,,,,
170000,Skoda,Octavia,Diesel,Automatic,Used,11490,184.0,2013,,,,
190000,Mazda,CX-5,Diesel,Automatic,Used,11500,150.0,2013,,,,
170000,Opel,Insignia,Diesel,Manual,Used,11500,163.0,2013,,,,
115000,MINI,Cooper S Countryman,Gasoline,Manual,Used,11650,184.0,2013,,,,
115000,MINI,Cooper S Countryman,Gasoline,Manual,Used,11650,184.0,2013,,,,
81385,Hyundai,iX35,Gasoline,Manual,Used,11695,135.0,2013,,,,
4613,Hyundai,i20,Gasoline,Manual,Used,7999,86.0,2013,,,,
129000,Renault,Kangoo,Gasoline,Manual,Used,7999,106.0,2013,,,,
145000,Hyundai,i40,Diesel,Automatic,Used,7999,136.0,2013,,,,
87000,Skoda,Octavia,Gasoline,Manual,Used,7999,122.0,2013,,,,
73200,SEAT,Leon,Gasoline,Manual,Used,8200,122.0,2013,,,,
53000,Hyundai,i30,Gasoline,Manual,Used,8200,99.0,2013,,,,
51069,Opel,Astra,Gasoline,Manual,Used,8200,140.0,2013,,,,
50900,Peugeot,2008,Gasoline,Manual,Used,8300,120.0,2013,,,,
74210,Renault,Scenic,Gasoline,Manual,Used,8400,132.0,2013,,,,
117000,Hyundai,Santa Fe,Diesel,Manual,Used,18000,197.0,2013,,,,
214000,Citroen,Jumper,Diesel,Manual,Used,10980,131.0,2013,,,,
75035,Nissan,Qashqai,Gasoline,Manual,Used,11300,141.0,2013,,,,
196999,Citroen,Jumper,Diesel,Manual,Used,11876,131.0,2013,,,,
38950,Alfa,Romeo MiTo,Gasoline,Automatic,Used,12450,135.0,2013,,,,
139990,Renault,Twingo,Gasoline,Manual,Used,2990,75.0,2013,,,,
88531,Peugeot,Bipper,Diesel,Manual,Used,2999,75.0,2013,,,,
108600,Renault,Twingo,Gasoline,Manual,Used,3250,75.0,2013,,,,
117500,Renault,Twingo,Gasoline,Manual,Used,3250,75.0,2013,,,,
138562,Renault,Trafic,-/- (Fuel),Manual,Used,3333,90.0,2013,,,,
191000,Skoda,Fabia,Diesel,Manual,Used,3350,90.0,2013,,,,
120000,Mitsubishi,ASX,Diesel,Automatic,Used,10890,150.0,2013,,,,
99479,Hyundai,iX35,Gasoline,Manual,Used,10900,135.0,2013,,,,
136707,Nissan,Juke,Gasoline,Automatic,Used,10900,200.0,2013,,,,
108788,Kia,Optima,Diesel,Manual,Used,10970,136.0,2013,,,,
85000,Kia,Ceed / cee'd,Gasoline,Automatic,Used,10980,135.0,2013,,,,
68550,Nissan,Qashqai,Gasoline,Automatic,Used,11380,141.0,2013,,,,
100000,Skoda,Octavia,Gasoline,Manual,Used,11739,140.0,2013,,,,
114800,Skoda,Octavia,Gasoline,Manual,Used,11939,140.0,2013,,,,
71817,Mitsubishi,Outlander,Gasoline,Automatic,Used,13250,147.0,2013,,,,
173205,Mitsubishi,Colt,Gasoline,Manual,Used,3500,75.0,2013,,,,
141789,Skoda,Yeti,Gasoline,Manual,Used,3500,105.0,2013,,,,
65000,Dacia,Sandero,Gasoline,Manual,Used,4200,75.0,2013,,,,
108998,Opel,Corsa,Gasoline,Manual,Used,4200,69.0,2013,,,,
52021,Renault,Twingo,Gasoline,Manual,Used,4399,75.0,2013,,,,
120000,smart,forTwo,Gasoline,Semi-automatic,Used,4490,71.0,2013,,,,
